Date,HomeTeam,HomeValue,AwayTeam,AwayValue,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
2013-04-14,Zaragoza,50050000,Barcelona,621000000,7.5,4.75,1.4,7.0,4.4,1.44,7.0,4.0,1.45,7.5,4.8,1.45,7.0,4.33,1.44,A,A
2013-04-15,Mallorca,59850000,Celta,36950000,2.05,3.4,3.5,1.95,3.4,3.9,2.0,3.3,3.6,2.05,3.5,3.8,2.1,3.3,3.5,D,H
2013-04-19,Mallorca,59850000,Vallecano,41700000,2.2,3.5,3.1,2.25,3.25,3.2,2.1,3.3,3.3,2.25,3.5,3.3,2.25,3.4,3.1,D,D
2013-04-20,Barcelona,621000000,Levante,45350000,1.2,6.5,13.0,1.19,6.25,15.0,1.25,5.5,10.3,1.2,7.5,15.0,1.22,6.0,13.0,D,H
2013-04-20,Granada,77700000,Valladolid,23850000,2.1,3.25,3.6,2.1,3.25,3.6,2.1,3.3,3.3,2.2,3.3,3.6,2.2,3.3,3.3,D,D
2013-04-20,Real Madrid,593500000,Betis,51400000,1.25,6.0,10.0,1.25,6.25,9.5,1.3,5.0,9.0,1.3,6.25,10.0,1.3,5.0,11.0,H,H
2013-04-20,Valencia,171200000,Malaga,111300000,1.57,3.8,6.0,1.65,3.8,5.0,1.7,3.6,4.7,1.67,4.0,5.5,1.67,3.4,6.0,H,H
2013-04-21,Getafe,70700000,Espanol,58900000,2.2,3.2,3.4,2.25,3.25,3.2,2.1,3.3,3.3,2.3,3.3,3.4,2.3,3.1,3.3,A,A
2013-04-21,La Coruna,59300000,Ath Bilbao,117600000,2.1,3.4,3.4,2.1,3.3,3.5,2.1,3.3,3.3,2.15,3.7,3.4,2.15,3.3,3.4,D,D
2013-04-21,Osasuna,46400000,Sociedad,69000000,2.88,3.3,2.4,3.0,3.2,2.4,2.75,3.3,2.4,3.12,3.3,2.4,3.1,3.1,2.4,D,D
2013-04-21,Sevilla,134100000,Ath Madrid,177500000,2.4,3.3,2.88,2.45,3.3,2.8,2.3,3.3,2.9,2.45,3.4,3.0,2.5,3.2,2.8,D,A
2013-04-22,Celta,36950000,Zaragoza,50050000,2.0,3.3,3.8,1.95,3.4,3.9,2.0,3.3,3.6,2.0,3.5,4.0,2.0,3.3,3.8,D,H
2013-04-26,Vallecano,41700000,Osasuna,46400000,1.75,3.5,4.75,1.8,3.5,4.5,1.85,3.5,3.9,1.8,3.7,4.75,1.8,3.6,4.33,A,D
2013-04-27,Ath Bilbao,117600000,Barcelona,621000000,4.75,4.0,1.67,4.75,3.9,1.67,4.5,4.0,1.65,5.2,4.1,1.67,5.0,3.5,1.73,H,D
2013-04-27,Ath Madrid,177500000,Real Madrid,593500000,2.63,3.5,2.5,2.35,3.5,2.8,2.5,3.3,2.65,2.62,3.6,2.62,2.7,3.1,2.7,D,A
2013-04-27,Levante,45350000,Celta,36950000,2.05,3.3,3.6,2.15,3.4,3.3,2.15,3.3,3.2,2.2,3.4,3.5,2.2,3.3,3.3,A,A
2013-04-27,Zaragoza,50050000,Mallorca,59850000,2.1,3.3,3.5,2.1,3.25,3.6,2.05,3.3,3.5,2.15,3.4,3.5,2.25,3.1,3.4,D,H
2013-04-28,Espanol,58900000,Granada,77700000,1.95,3.5,3.8,1.95,3.5,3.8,1.85,3.45,4.0,2.0,3.5,3.9,2.0,3.3,3.8,A,A
2013-04-28,Malaga,111300000,Getafe,70700000,1.67,3.75,5.0,1.6,3.8,5.75,1.7,3.6,4.7,1.65,4.0,5.75,1.67,3.5,5.5,H,H
2013-04-28,Sociedad,69000000,Valencia,171200000,2.25,3.4,3.1,2.4,3.3,2.9,2.2,3.3,3.1,2.3,3.6,3.12,2.3,3.3,3.1,D,H
2013-04-28,Valladolid,23850000,Sevilla,134100000,3.0,3.4,2.3,3.1,3.25,2.3,2.9,3.3,2.3,3.2,3.4,2.38,3.0,3.2,2.4,H,D
2013-04-29,Betis,51400000,La Coruna,59300000,1.91,3.6,3.8,1.91,3.4,4.0,2.0,3.3,3.6,1.92,3.75,3.75,2.0,3.3,3.8,A,D
2013-03-05,Celta,36950000,Ath Bilbao,117600000,2.4,3.4,2.8,2.4,3.4,2.85,2.2,3.4,3.0,2.4,3.4,3.1,2.3,3.4,3.0,A,D
2013-04-05,Granada,77700000,Malaga,111300000,2.5,3.3,2.8,2.4,3.4,2.85,2.5,3.4,2.6,2.45,3.4,3.0,2.5,3.0,3.0,H,H
2013-04-05,La Coruna,59300000,Ath Madrid,177500000,3.4,3.4,2.1,3.4,3.5,2.05,3.0,3.4,2.2,3.7,3.5,2.1,3.75,3.0,2.15,D,D
2013-04-05,Real Madrid,593500000,Valladolid,23850000,1.18,7.0,13.0,1.12,8.75,16.5,1.22,6.0,10.0,1.17,8.5,18.0,1.17,6.5,21.0,D,H
2013-04-05,Valencia,171200000,Osasuna,46400000,1.4,4.5,7.5,1.4,4.25,8.75,1.4,4.6,6.8,1.44,4.8,8.0,1.44,4.2,7.5,H,H
2013-05-05,Barcelona,621000000,Betis,51400000,1.2,7.0,12.0,1.22,6.75,10.5,1.22,5.7,11.0,1.2,7.0,13.0,1.25,5.5,12.0,A,H
2013-05-05,Mallorca,59850000,Levante,45350000,1.75,3.5,4.75,1.75,3.5,4.75,1.8,3.7,3.9,1.75,3.8,5.0,1.73,3.75,4.5,D,D
2013-05-05,Sevilla,134100000,Espanol,58900000,1.57,3.8,6.0,1.57,3.75,6.25,1.6,3.9,5.0,1.53,4.4,6.5,1.6,3.6,6.0,H,H
2013-05-05,Zaragoza,50050000,Vallecano,41700000,2.0,3.5,3.6,2.0,3.5,3.6,2.0,3.5,3.4,2.1,3.5,3.6,2.15,3.1,3.6,H,H
2013-06-05,Getafe,70700000,Sociedad,69000000,3.4,3.5,2.05,3.6,3.5,2.0,3.5,3.4,2.0,3.7,3.7,2.05,3.75,3.25,2.05,H,H
2013-08-05,Celta,36950000,Ath Madrid,177500000,3.4,3.2,2.2,3.3,3.3,2.15,3.1,3.3,2.2,3.3,3.5,2.25,3.3,3.2,2.25,D,A
2013-08-05,Real Madrid,593500000,Malaga,111300000,1.2,6.5,12.0,1.2,6.25,13.0,1.25,6.0,9.0,1.22,6.5,13.0,1.2,6.0,15.0,H,H
2013-10-05,Levante,45350000,Zaragoza,50050000,2.75,3.3,2.55,2.85,3.1,2.5,2.5,3.3,2.65,2.88,3.25,2.7,2.88,3.2,2.5,D,D
2013-11-05,Ath Bilbao,117600000,Mallorca,59850000,1.8,3.6,4.33,1.8,3.4,4.5,1.75,3.7,4.2,1.83,3.8,4.4,1.83,3.6,4.2,H,H
2013-11-05,Espanol,58900000,Real Madrid,593500000,6.0,4.33,1.5,6.0,4.4,1.48,7.0,4.0,1.45,5.75,4.6,1.55,6.0,4.0,1.53,H,D
2013-11-05,Osasuna,46400000,Getafe,70700000,1.85,3.4,4.33,1.85,3.3,4.4,1.85,3.6,3.8,1.93,3.5,4.5,1.91,3.5,4.0,D,H
2013-11-05,Valladolid,23850000,La Coruna,59300000,2.5,3.3,2.8,2.4,3.25,2.9,2.3,3.3,2.9,2.55,3.4,2.9,2.5,3.2,2.8,D,H
2013-12-05,Ath Madrid,177500000,Barcelona,621000000,4.0,3.5,1.91,3.9,3.5,1.9,3.6,3.6,1.9,3.8,4.0,1.93,3.8,3.5,1.95,D,A
2013-12-05,Betis,51400000,Celta,36950000,1.91,3.5,4.0,1.85,3.5,4.1,1.9,3.6,3.6,1.87,3.8,4.3,1.91,3.6,3.75,D,H
2013-12-05,Malaga,111300000,Sevilla,134100000,2.63,3.3,2.63,2.65,3.2,2.65,2.3,3.3,2.9,2.75,3.6,2.6,2.7,3.1,2.7,D,D
2013-12-05,Vallecano,41700000,Valencia,171200000,3.6,3.3,2.05,3.75,3.3,2.0,3.5,3.4,2.0,3.5,3.6,2.1,3.6,3.3,2.05,A,A
2013-05-13,Sociedad,69000000,Granada,77700000,1.44,4.33,7.0,1.44,4.1,7.5,1.4,4.4,7.3,1.45,4.8,7.5,1.44,4.4,7.0,H,D
2013-05-18,Getafe,70700000,Valencia,171200000,4.5,3.75,1.75,4.4,3.7,1.75,3.7,3.7,1.85,4.8,3.9,1.8,4.33,3.6,1.8,A,A
2013-05-18,Granada,77700000,Osasuna,46400000,2.1,3.2,3.6,2.0,3.2,3.9,2.1,2.8,3.7,2.15,3.2,4.0,2.15,3.0,3.8,H,H
2013-05-18,Sevilla,134100000,Sociedad,69000000,1.91,3.6,3.75,1.85,3.7,3.9,2.0,3.5,3.4,1.87,4.0,4.0,1.91,3.8,3.6,A,A
2013-05-19,Barcelona,621000000,Valladolid,23850000,1.29,5.5,10.0,1.28,5.5,9.25,1.25,6.0,9.0,1.29,6.5,10.5,1.3,5.0,10.0,H,H
2013-05-19,La Coruna,59300000,Espanol,58900000,1.57,4.0,5.5,1.62,3.9,5.0,1.65,3.6,5.1,1.65,4.2,5.4,1.62,3.8,5.5,D,H
2013-05-19,Levante,45350000,Vallecano,41700000,2.5,3.3,2.75,2.45,3.3,2.8,2.3,3.3,2.9,2.6,3.4,2.8,2.62,3.1,2.8,A,A
2013-05-19,Zaragoza,50050000,Ath Bilbao,117600000,1.85,3.5,4.2,1.83,3.6,4.1,1.9,3.5,3.7,1.87,3.8,4.3,1.91,3.5,4.0,H,A
2013-05-20,Mallorca,59850000,Betis,51400000,2.5,3.4,2.7,2.55,3.3,2.65,2.5,3.5,2.5,2.55,3.7,2.7,2.62,3.2,2.7,H,H
2013-05-26,Ath Bilbao,117600000,Levante,45350000,1.45,4.33,7.0,1.45,4.1,7.25,1.5,4.0,6.1,1.44,4.75,7.5,1.44,4.33,7.0,D,A
2013-05-26,Ath Madrid,177500000,Mallorca,59850000,1.62,4.1,5.0,1.6,4.2,4.75,1.6,4.3,4.4,1.57,4.33,5.25,1.67,3.75,5.0,D,D
2013-05-26,Betis,51400000,Zaragoza,50050000,2.0,3.5,3.6,2.0,3.3,3.7,2.15,3.4,3.1,2.05,3.6,3.6,2.05,3.3,3.6,H,H
2013-05-26,Espanol,58900000,Barcelona,621000000,5.5,4.1,1.57,5.75,3.9,1.57,4.8,4.0,1.6,5.4,4.4,1.57,5.5,3.75,1.62,A,A
2013-05-26,Getafe,70700000,Vallecano,41700000,2.1,3.5,3.3,2.1,3.4,3.3,2.2,3.3,3.1,2.15,3.6,3.25,2.15,3.4,3.3,D,A
2013-05-26,Malaga,111300000,La Coruna,59300000,2.38,3.4,2.88,2.35,3.4,2.85,2.5,3.3,2.65,2.38,3.6,2.88,2.4,3.4,2.8,H,H
2013-05-26,Osasuna,46400000,Sevilla,134100000,2.38,3.4,2.88,2.4,3.2,2.95,2.2,3.4,3.0,2.45,3.4,2.88,2.5,3.2,2.8,D,H
2013-05-26,Sociedad,69000000,Real Madrid,593500000,2.5,3.6,2.6,2.5,3.8,2.45,2.5,3.5,2.5,2.55,3.7,2.55,2.5,3.5,2.62,A,D
2013-05-26,Valencia,171200000,Granada,77700000,1.25,6.0,11.0,1.25,5.25,12.5,1.27,5.2,10.0,1.25,6.25,11.0,1.25,5.5,12.0,D,H
2013-05-26,Valladolid,23850000,Celta,36950000,3.0,3.4,2.3,2.85,3.4,2.35,2.8,3.4,2.3,2.88,3.4,2.45,2.8,3.2,2.5,A,A
2013-01-06,Barcelona,621000000,Malaga,111300000,1.25,6.0,10.0,1.25,6.25,9.0,1.22,6.0,10.5,1.25,6.5,11.0,1.29,5.5,10.0,H,H
2013-01-06,Celta,36950000,Espanol,58900000,1.44,4.5,6.5,1.44,4.6,6.25,1.4,4.5,6.0,1.5,4.6,7.0,1.44,4.33,7.0,H,H
2013-01-06,Granada,77700000,Getafe,70700000,1.95,3.6,3.6,2.1,3.4,3.3,2.2,3.2,3.2,2.1,3.5,3.6,2.05,3.4,3.5,H,H
2013-01-06,La Coruna,59300000,Sociedad,69000000,2.6,3.5,2.6,2.55,3.8,2.4,2.2,4.0,2.6,2.6,3.8,2.6,2.6,3.4,2.6,A,A
2013-01-06,Levante,45350000,Betis,51400000,3.2,3.4,2.2,3.3,3.4,2.1,3.6,2.8,2.2,3.25,3.7,2.2,3.2,3.4,2.2,D,D
2013-01-06,Real Madrid,593500000,Osasuna,46400000,1.25,6.0,10.0,1.25,6.25,9.0,1.25,5.5,10.0,1.29,6.25,11.0,1.25,5.5,11.0,H,H
2013-01-06,Sevilla,134100000,Valencia,171200000,3.3,3.5,2.1,3.3,3.6,2.05,3.3,3.6,2.0,3.13,3.7,2.2,3.25,3.4,2.15,H,H
2013-01-06,Vallecano,41700000,Ath Bilbao,117600000,2.05,3.6,3.4,2.1,3.3,3.4,2.0,3.3,3.6,2.1,3.7,3.5,2.1,3.4,3.4,D,D
2013-01-06,Zaragoza,50050000,Ath Madrid,177500000,2.2,3.5,3.1,2.25,3.6,2.9,1.85,3.7,3.5,2.3,3.5,3.2,2.2,3.5,3.1,D,A
2013-08-17,Sociedad,116100000,Getafe,65100000,1.73,3.6,4.75,1.72,3.6,4.75,1.7,3.6,4.7,1.8,3.75,4.8,1.75,3.75,4.5,H,H
2013-08-17,Valencia,180650000,Malaga,64880000,1.53,4.0,6.0,1.57,4.0,5.5,1.55,3.9,5.6,1.57,4.3,6.25,1.55,4.0,6.0,D,H
2013-08-17,Valladolid,40880000,Ath Bilbao,115100000,2.5,3.3,2.8,2.6,3.3,2.65,2.4,3.3,2.75,2.7,3.3,2.75,2.5,3.3,2.8,D,A
2013-08-18,Barcelona,620350000,Levante,45500000,1.08,10.0,26.0,1.08,10.5,23.0,1.1,8.0,20.0,1.09,13.0,31.0,1.08,11.0,23.0,H,H
2013-08-18,Osasuna,44300000,Granada,70750000,2.0,3.3,3.75,2.0,3.3,3.8,2.0,3.3,3.6,2.15,3.3,3.75,2.15,3.25,3.5,A,A
2013-08-18,Real Madrid,606600000,Betis,69000000,1.17,7.0,17.0,1.16,7.75,13.5,1.17,6.5,14.0,1.17,8.5,17.0,1.17,7.5,15.0,D,H
2013-08-18,Sevilla,147100000,Ath Madrid,262100000,2.8,3.3,2.5,2.7,3.4,2.5,2.6,3.2,2.6,2.8,3.3,2.62,2.8,3.3,2.5,D,A
2013-08-19,Almeria,33800000,Villarreal,62800000,2.6,3.2,2.75,2.55,3.25,2.75,2.5,3.3,2.65,2.7,3.25,2.8,2.5,3.2,2.9,H,A
2013-08-19,Celta,56000000,Espanol,55700000,2.2,3.2,3.4,2.15,3.4,3.3,2.2,3.3,3.1,2.25,3.25,3.6,2.15,3.25,3.5,H,D
2013-08-19,Vallecano,43850000,Elche,53300000,2.25,3.25,3.25,2.2,3.3,3.25,2.1,3.3,3.3,2.3,3.4,3.3,2.25,3.3,3.2,H,H
2013-08-23,Ath Bilbao,115100000,Osasuna,44300000,1.62,3.75,5.5,1.62,3.7,5.75,1.7,3.6,4.7,1.67,3.9,5.75,1.67,3.6,5.5,H,H
2013-08-23,Getafe,65100000,Almeria,33800000,1.85,3.5,4.2,1.8,3.4,4.6,1.85,3.45,4.0,1.91,3.6,4.4,1.83,3.5,4.4,A,D
2013-08-24,Elche,53300000,Sociedad,116100000,3.2,3.4,2.2,3.4,3.3,2.15,3.0,3.3,2.25,3.4,3.4,2.25,3.2,3.3,2.25,H,D
2013-08-24,Espanol,55700000,Valencia,180650000,3.0,3.25,2.38,3.1,3.3,2.25,2.9,3.3,2.3,3.1,3.4,2.4,3.2,3.3,2.25,D,H
2013-08-24,Villarreal,62800000,Valladolid,40880000,1.85,3.6,4.0,1.85,3.4,4.33,1.85,3.45,4.0,1.87,3.6,4.5,1.85,3.5,4.33,D,H
2013-08-25,Ath Madrid,262100000,Vallecano,43850000,1.29,5.25,10.0,1.34,4.75,9.25,1.35,4.8,7.6,1.33,5.5,10.0,1.33,5.0,9.0,H,H
2013-08-25,Betis,69000000,Celta,56000000,1.8,3.5,4.5,1.72,3.7,4.75,1.7,3.7,4.5,1.87,3.7,4.5,1.75,3.6,4.75,D,A
2013-08-25,Levante,45500000,Sevilla,147100000,3.5,3.3,2.1,3.5,3.25,2.1,2.85,3.3,2.35,3.5,3.4,2.2,3.4,3.3,2.15,D,D
2013-08-25,Malaga,64880000,Barcelona,620350000,13.0,6.0,1.22,14.0,6.25,1.2,10.3,5.5,1.25,12.0,7.0,1.25,12.0,7.0,1.2,A,A
2013-08-26,Granada,70750000,Real Madrid,606600000,7.5,5.5,1.33,9.25,5.25,1.3,10.0,5.2,1.27,8.0,5.5,1.36,8.0,5.5,1.33,A,A
2013-08-30,Almeria,33800000,Elche,53300000,2.0,3.3,3.8,2.0,3.3,3.8,2.1,3.3,3.3,2.1,3.5,3.75,2.05,3.4,3.6,H,D
2013-08-30,Vallecano,43850000,Levante,45500000,1.73,3.6,4.75,1.8,3.7,4.2,2.0,3.3,3.6,1.83,3.7,4.6,1.83,3.75,4.0,A,A
2013-08-31,Celta,56000000,Granada,70750000,2.2,3.3,3.3,2.2,3.2,3.4,2.1,3.3,3.3,2.2,3.4,3.5,2.25,3.2,3.3,H,D
2013-08-31,Osasuna,44300000,Villarreal,62800000,2.5,3.2,2.88,2.5,3.25,2.8,2.5,3.3,2.65,2.62,3.3,2.9,2.62,3.1,2.8,A,A
2013-08-31,Valladolid,40880000,Getafe,65100000,2.1,3.3,3.5,2.1,3.3,3.5,2.0,3.3,3.6,2.25,3.3,3.5,2.25,3.2,3.3,D,H
2013-01-09,Espanol,55700000,Betis,69000000,2.05,3.4,3.6,2.0,3.5,3.6,1.9,3.45,3.8,2.05,3.6,3.75,2.05,3.4,3.6,D,D
2013-01-09,Real Madrid,606600000,Ath Bilbao,115100000,1.17,7.0,16.0,1.16,7.75,13.5,1.2,6.5,10.3,1.15,8.0,20.0,1.17,7.5,15.0,H,H
2013-01-09,Sevilla,147100000,Malaga,64880000,1.62,3.8,5.5,1.57,3.9,5.75,1.65,3.8,4.7,1.62,4.1,6.0,1.6,4.0,5.5,D,D
2013-01-09,Sociedad,116100000,Ath Madrid,262100000,2.9,3.3,2.38,2.8,3.25,2.5,2.75,3.3,2.4,2.88,3.5,2.55,2.8,3.3,2.5,A,A
2013-01-09,Valencia,180650000,Barcelona,620350000,5.5,4.33,1.53,6.25,4.4,1.48,5.0,3.9,1.6,5.75,4.5,1.57,5.5,4.33,1.55,A,A
2013-09-14,Ath Madrid,262100000,Almeria,33800000,1.25,6.0,11.0,1.26,5.5,11.0,1.27,5.2,10.0,1.25,6.25,13.0,1.25,5.5,12.0,H,H
2013-09-14,Barcelona,620350000,Sevilla,147100000,1.18,7.0,15.0,1.18,7.0,13.5,1.15,7.0,15.0,1.18,8.0,15.0,1.17,7.5,13.0,H,H
2013-09-14,Levante,45500000,Sociedad,116100000,3.1,3.25,2.3,3.25,3.2,2.25,2.9,3.3,2.3,3.25,3.3,2.38,3.1,3.3,2.3,D,D
2013-09-14,Villarreal,62800000,Real Madrid,606600000,5.5,4.2,1.57,5.25,4.33,1.55,6.1,4.0,1.5,5.25,4.33,1.62,5.5,4.0,1.57,D,D
2013-09-15,Betis,69000000,Valencia,180650000,2.63,3.3,2.63,2.85,3.4,2.55,2.75,3.3,2.4,2.7,3.4,2.75,2.7,3.3,2.6,H,H
2013-09-15,Getafe,65100000,Osasuna,44300000,1.95,3.3,4.0,1.91,3.5,3.9,1.9,3.45,3.8,2.05,3.4,4.1,1.95,3.4,4.0,D,H
2013-09-15,Granada,70750000,Espanol,55700000,2.4,3.2,3.0,2.4,3.2,3.2,2.3,3.3,2.9,2.45,3.3,3.12,2.4,3.1,3.1,D,A
2013-09-15,Malaga,64880000,Vallecano,43850000,1.91,3.5,4.0,1.91,3.6,3.8,2.0,3.3,3.6,2.0,3.6,3.9,1.95,3.6,3.75,H,H
2013-09-16,Ath Bilbao,115100000,Celta,56000000,1.67,3.75,5.0,1.72,3.75,5.25,1.65,3.6,5.1,1.73,3.9,5.2,1.73,3.8,4.6,D,H
2013-09-16,Elche,53300000,Valladolid,40880000,2.25,3.25,3.25,2.3,3.3,3.1,2.3,3.3,2.9,2.3,3.3,3.5,2.3,3.2,3.2,D,D
2013-09-20,Osasuna,44300000,Elche,53300000,2.0,3.4,3.75,1.91,3.3,4.2,2.0,3.3,3.6,2.1,3.3,4.0,2.05,3.25,3.8,H,H
2013-09-21,Almeria,33800000,Levante,45500000,1.8,3.5,4.5,1.85,3.4,4.33,2.1,3.3,3.3,1.9,3.6,4.5,1.95,3.5,3.8,H,D
2013-09-21,Sociedad,116100000,Malaga,64880000,1.91,3.5,4.0,1.95,3.5,3.75,1.85,3.6,3.8,1.91,3.7,4.2,1.91,3.5,4.0,D,D
2013-09-21,Valladolid,40880000,Ath Madrid,262100000,5.0,3.6,1.7,5.5,3.7,1.62,5.1,3.6,1.65,5.5,3.8,1.7,5.5,3.6,1.67,D,A
2013-09-21,Vallecano,43850000,Barcelona,620350000,13.0,6.5,1.2,13.0,6.5,1.2,9.0,6.0,1.25,15.0,7.5,1.2,12.0,7.0,1.2,A,A
2013-09-22,Betis,69000000,Granada,70750000,1.67,3.6,5.5,1.75,3.6,4.6,1.75,3.5,4.5,1.75,3.8,5.2,1.75,3.75,4.5,D,D
2013-09-22,Celta,56000000,Villarreal,62800000,2.75,3.3,2.5,2.7,3.4,2.5,2.75,3.3,2.4,2.8,3.4,2.62,2.7,3.3,2.6,D,D
2013-09-22,Real Madrid,606600000,Getafe,65100000,1.13,8.5,19.0,1.11,9.25,18.0,1.15,7.0,15.0,1.12,11.0,23.0,1.11,9.0,17.0,H,H
2013-09-22,Valencia,180650000,Sevilla,147100000,1.91,3.4,4.0,1.91,3.5,3.9,1.9,3.45,3.8,1.87,3.8,4.3,1.8,3.6,4.4,H,H
2013-09-23,Espanol,55700000,Ath Bilbao,115100000,2.3,3.4,3.0,2.25,3.3,3.1,2.25,3.3,3.0,2.45,3.4,3.1,2.38,3.4,2.9,D,H
2013-09-24,Ath Madrid,262100000,Osasuna,44300000,1.2,6.0,15.0,1.2,6.25,13.5,1.22,5.5,12.0,1.2,6.5,19.0,1.2,6.5,15.0,H,H
2013-09-24,Barcelona,620350000,Sociedad,116100000,1.13,8.0,19.0,1.12,9.0,15.5,1.13,8.0,16.0,1.14,10.0,20.0,1.14,7.0,21.0,H,H
2013-09-24,Levante,45500000,Valladolid,40880000,2.1,3.3,3.5,2.05,3.2,3.7,2.0,3.4,3.5,2.25,3.3,3.6,2.15,3.2,3.5,D,D
2013-09-24,Malaga,64880000,Almeria,33800000,1.67,3.75,5.0,1.67,3.8,4.75,1.7,3.7,4.5,1.7,4.0,5.25,1.7,3.8,4.8,D,H
2013-09-25,Elche,53300000,Real Madrid,606600000,10.0,5.5,1.29,9.25,5.5,1.28,10.5,6.0,1.22,10.5,6.0,1.3,11.0,5.0,1.3,D,A
2013-09-25,Granada,70750000,Valencia,180650000,3.1,3.25,2.3,3.1,3.2,2.3,2.75,3.3,2.4,3.25,3.4,2.38,3.2,3.2,2.3,D,A
2013-09-25,Sevilla,147100000,Vallecano,43850000,1.44,4.2,7.5,1.48,4.25,6.25,1.6,3.9,5.0,1.45,4.8,7.0,1.5,4.4,6.0,H,H
2013-09-26,Ath Bilbao,115100000,Betis,69000000,1.95,3.5,3.75,1.9,3.5,3.9,1.8,3.5,4.2,1.95,3.6,4.0,2.0,3.3,3.8,D,H
2013-09-26,Getafe,65100000,Celta,56000000,2.1,3.3,3.5,2.1,3.2,3.6,2.0,3.3,3.6,2.2,3.4,3.6,2.25,3.2,3.3,H,H
2013-09-26,Villarreal,62800000,Espanol,55700000,1.73,3.5,5.0,1.72,3.5,5.0,1.8,3.5,4.2,1.7,3.8,5.5,1.75,3.4,5.0,H,H
2013-09-27,Valladolid,40880000,Malaga,64880000,2.9,3.2,2.45,2.75,3.4,2.45,2.6,3.2,2.6,3.1,3.3,2.55,2.8,3.2,2.5,A,D
2013-09-28,Almeria,33800000,Barcelona,620350000,13.0,7.0,1.18,13.5,7.0,1.18,13.0,7.0,1.17,15.0,8.0,1.18,15.0,7.0,1.17,A,A
2013-09-28,Real Madrid,606600000,Ath Madrid,262100000,1.62,3.75,5.5,1.62,4.2,4.75,1.6,3.8,5.2,1.73,4.1,4.8,1.75,3.4,5.0,A,A
2013-09-28,Sociedad,116100000,Sevilla,147100000,2.2,3.4,3.2,2.15,3.4,3.3,2.0,3.45,3.45,2.25,3.5,3.3,2.25,3.2,3.2,A,D
2013-09-28,Valencia,180650000,Vallecano,43850000,1.29,5.25,10.0,1.34,4.75,9.25,1.3,5.0,9.0,1.33,5.75,9.5,1.36,4.5,9.0,H,H
2013-09-29,Betis,69000000,Villarreal,62800000,2.5,3.3,2.75,2.35,3.3,2.95,2.4,3.3,2.75,2.6,3.4,2.88,2.5,3.2,2.8,H,H
2013-09-29,Celta,56000000,Elche,53300000,1.91,3.4,4.0,1.87,3.3,4.4,1.85,3.45,4.0,1.95,3.5,4.3,1.95,3.2,4.2,D,A
2013-09-29,Espanol,55700000,Getafe,65100000,1.7,3.6,5.0,1.75,3.4,5.0,1.75,3.5,4.5,1.75,3.7,5.25,1.75,3.4,5.0,D,A
2013-09-29,Osasuna,44300000,Levante,45500000,2.05,3.3,3.6,2.05,3.25,3.7,2.0,3.3,3.6,2.2,3.3,3.75,2.15,3.1,3.6,D,A
2013-09-30,Granada,70750000,Ath Bilbao,115100000,2.75,3.3,2.5,2.65,3.3,2.6,2.5,3.3,2.65,2.88,3.3,2.62,2.7,3.1,2.7,D,H
2013-04-10,Malaga,64880000,Osasuna,44300000,1.53,4.0,6.0,1.57,3.8,6.0,1.57,3.8,5.5,1.57,4.2,6.5,1.57,3.6,6.5,A,A
2013-04-10,Villarreal,62800000,Granada,70750000,1.44,4.33,7.0,1.48,4.0,7.25,1.45,4.0,7.0,1.5,4.5,7.5,1.44,4.33,7.0,H,H
2013-05-10,Barcelona,620350000,Valladolid,40880000,1.09,10.0,21.0,1.1,9.0,21.0,1.11,8.0,19.0,1.11,10.5,31.0,1.12,9.0,26.0,D,H
2013-05-10,Elche,53300000,Espanol,55700000,2.5,3.3,2.75,2.5,3.2,2.85,2.4,3.3,2.75,2.62,3.25,3.0,2.5,3.2,2.9,H,H
2013-05-10,Levante,45500000,Real Madrid,606600000,9.0,5.0,1.33,8.25,5.0,1.34,7.6,4.8,1.35,10.0,5.5,1.33,10.0,5.0,1.36,D,A
2013-05-10,Vallecano,43850000,Sociedad,116100000,2.9,3.4,2.38,2.75,3.4,2.45,3.3,3.3,2.1,3.0,3.6,2.4,3.0,3.0,2.5,D,H
2013-06-10,Ath Bilbao,115100000,Valencia,180650000,2.1,3.5,3.3,2.05,3.3,3.7,2.2,3.3,3.1,2.1,3.6,3.6,2.2,3.3,3.3,A,D
2013-06-10,Ath Madrid,262100000,Celta,56000000,1.22,6.0,13.0,1.22,6.0,13.5,1.22,5.5,12.0,1.2,7.0,18.0,1.25,5.0,15.0,H,H
2013-06-10,Getafe,65100000,Betis,69000000,2.4,3.3,2.88,2.4,3.3,2.9,2.25,3.3,3.0,2.55,3.3,3.0,2.5,3.2,2.8,H,H
2013-06-10,Sevilla,147100000,Almeria,33800000,1.44,4.33,7.0,1.48,4.33,6.5,1.45,4.0,7.0,1.53,4.5,6.25,1.53,3.8,6.5,D,H
2013-10-19,Espanol,55700000,Ath Madrid,262100000,5.25,3.6,1.67,5.25,3.6,1.67,4.7,3.6,1.7,5.0,3.75,1.8,4.5,3.5,1.8,D,H
2013-10-19,Osasuna,44300000,Barcelona,620350000,12.0,6.0,1.22,12.5,6.0,1.22,11.0,6.0,1.22,13.0,6.5,1.25,10.0,6.0,1.25,D,D
