,Date,HomeTeam,HomeValue,AwayTeam,AwayValue,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,VCH,VCD,VCA,WHH,WHD,WHA,HTR,FTR
27,2013-01-09,Sevilla,147100000.0,Malaga,64880000.0,1.62,3.8,5.5,1.57,3.9,5.75,1.65,3.8,4.7,1.62,4.1,6.0,1.6,4.0,5.5,D,D
28,2013-01-09,Sociedad,116100000.0,Ath Madrid,262100000.0,2.9,3.3,2.38,2.8,3.25,2.5,2.75,3.3,2.4,2.88,3.5,2.55,2.8,3.3,2.5,A,A
29,2013-01-09,Valencia,180650000.0,Barcelona,620350000.0,5.5,4.33,1.53,6.25,4.4,1.48,5.0,3.9,1.6,5.75,4.5,1.57,5.5,4.33,1.55,A,A
30,2013-09-14,Ath Madrid,262100000.0,Almeria,33800000.0,1.25,6.0,11.0,1.26,5.5,11.0,1.27,5.2,10.0,1.25,6.25,13.0,1.25,5.5,12.0,H,H
31,2013-09-14,Barcelona,620350000.0,Sevilla,147100000.0,1.18,7.0,15.0,1.18,7.0,13.5,1.15,7.0,15.0,1.18,8.0,15.0,1.17,7.5,13.0,H,H
32,2013-09-14,Levante,45500000.0,Sociedad,116100000.0,3.1,3.25,2.3,3.25,3.2,2.25,2.9,3.3,2.3,3.25,3.3,2.38,3.1,3.3,2.3,D,D
33,2013-09-14,Villarreal,62800000.0,Real Madrid,606600000.0,5.5,4.2,1.57,5.25,4.33,1.55,6.1,4.0,1.5,5.25,4.33,1.62,5.5,4.0,1.57,D,D
34,2013-09-15,Betis,69000000.0,Valencia,180650000.0,2.63,3.3,2.63,2.85,3.4,2.55,2.75,3.3,2.4,2.7,3.4,2.75,2.7,3.3,2.6,H,H
35,2013-09-15,Getafe,65100000.0,Osasuna,44300000.0,1.95,3.3,4.0,1.91,3.5,3.9,1.9,3.45,3.8,2.05,3.4,4.1,1.95,3.4,4.0,D,H
36,2013-09-15,Granada,70750000.0,Espanol,55700000.0,2.4,3.2,3.0,2.4,3.2,3.2,2.3,3.3,2.9,2.45,3.3,3.12,2.4,3.1,3.1,D,A
37,2013-09-15,Malaga,64880000.0,Vallecano,43850000.0,1.91,3.5,4.0,1.91,3.6,3.8,2.0,3.3,3.6,2.0,3.6,3.9,1.95,3.6,3.75,H,H
38,2013-09-16,Ath Bilbao,115100000.0,Celta,56000000.0,1.67,3.75,5.0,1.72,3.75,5.25,1.65,3.6,5.1,1.73,3.9,5.2,1.73,3.8,4.6,D,H
39,2013-09-16,Elche,53300000.0,Valladolid,40880000.0,2.25,3.25,3.25,2.3,3.3,3.1,2.3,3.3,2.9,2.3,3.3,3.5,2.3,3.2,3.2,D,D
40,2013-09-20,Osasuna,44300000.0,Elche,53300000.0,2.0,3.4,3.75,1.91,3.3,4.2,2.0,3.3,3.6,2.1,3.3,4.0,2.05,3.25,3.8,H,H
41,2013-09-21,Almeria,33800000.0,Levante,45500000.0,1.8,3.5,4.5,1.85,3.4,4.33,2.1,3.3,3.3,1.9,3.6,4.5,1.95,3.5,3.8,H,D
42,2013-09-21,Sociedad,116100000.0,Malaga,64880000.0,1.91,3.5,4.0,1.95,3.5,3.75,1.85,3.6,3.8,1.91,3.7,4.2,1.91,3.5,4.0,D,D
43,2013-09-21,Valladolid,40880000.0,Ath Madrid,262100000.0,5.0,3.6,1.7,5.5,3.7,1.62,5.1,3.6,1.65,5.5,3.8,1.7,5.5,3.6,1.67,D,A
44,2013-09-21,Vallecano,43850000.0,Barcelona,620350000.0,13.0,6.5,1.2,13.0,6.5,1.2,9.0,6.0,1.25,15.0,7.5,1.2,12.0,7.0,1.2,A,A
45,2013-09-22,Betis,69000000.0,Granada,70750000.0,1.67,3.6,5.5,1.75,3.6,4.6,1.75,3.5,4.5,1.75,3.8,5.2,1.75,3.75,4.5,D,D
46,2013-09-22,Celta,56000000.0,Villarreal,62800000.0,2.75,3.3,2.5,2.7,3.4,2.5,2.75,3.3,2.4,2.8,3.4,2.62,2.7,3.3,2.6,D,D
47,2013-09-22,Real Madrid,606600000.0,Getafe,65100000.0,1.13,8.5,19.0,1.11,9.25,18.0,1.15,7.0,15.0,1.12,11.0,23.0,1.11,9.0,17.0,H,H
48,2013-09-22,Valencia,180650000.0,Sevilla,147100000.0,1.91,3.4,4.0,1.91,3.5,3.9,1.9,3.45,3.8,1.87,3.8,4.3,1.8,3.6,4.4,H,H
49,2013-09-23,Espanol,55700000.0,Ath Bilbao,115100000.0,2.3,3.4,3.0,2.25,3.3,3.1,2.25,3.3,3.0,2.45,3.4,3.1,2.38,3.4,2.9,D,H
50,2013-09-24,Ath Madrid,262100000.0,Osasuna,44300000.0,1.2,6.0,15.0,1.2,6.25,13.5,1.22,5.5,12.0,1.2,6.5,19.0,1.2,6.5,15.0,H,H
51,2013-09-24,Barcelona,620350000.0,Sociedad,116100000.0,1.13,8.0,19.0,1.12,9.0,15.5,1.13,8.0,16.0,1.14,10.0,20.0,1.14,7.0,21.0,H,H
52,2013-09-24,Levante,45500000.0,Valladolid,40880000.0,2.1,3.3,3.5,2.05,3.2,3.7,2.0,3.4,3.5,2.25,3.3,3.6,2.15,3.2,3.5,D,D
53,2013-09-24,Malaga,64880000.0,Almeria,33800000.0,1.67,3.75,5.0,1.67,3.8,4.75,1.7,3.7,4.5,1.7,4.0,5.25,1.7,3.8,4.8,D,H
54,2013-09-25,Elche,53300000.0,Real Madrid,606600000.0,10.0,5.5,1.29,9.25,5.5,1.28,10.5,6.0,1.22,10.5,6.0,1.3,11.0,5.0,1.3,D,A
55,2013-09-25,Granada,70750000.0,Valencia,180650000.0,3.1,3.25,2.3,3.1,3.2,2.3,2.75,3.3,2.4,3.25,3.4,2.38,3.2,3.2,2.3,D,A
56,2013-09-25,Sevilla,147100000.0,Vallecano,43850000.0,1.44,4.2,7.5,1.48,4.25,6.25,1.6,3.9,5.0,1.45,4.8,7.0,1.5,4.4,6.0,H,H
57,2013-09-26,Ath Bilbao,115100000.0,Betis,69000000.0,1.95,3.5,3.75,1.9,3.5,3.9,1.8,3.5,4.2,1.95,3.6,4.0,2.0,3.3,3.8,D,H
58,2013-09-26,Getafe,65100000.0,Celta,56000000.0,2.1,3.3,3.5,2.1,3.2,3.6,2.0,3.3,3.6,2.2,3.4,3.6,2.25,3.2,3.3,H,H
59,2013-09-26,Villarreal,62800000.0,Espanol,55700000.0,1.73,3.5,5.0,1.72,3.5,5.0,1.8,3.5,4.2,1.7,3.8,5.5,1.75,3.4,5.0,H,H
60,2013-09-27,Valladolid,40880000.0,Malaga,64880000.0,2.9,3.2,2.45,2.75,3.4,2.45,2.6,3.2,2.6,3.1,3.3,2.55,2.8,3.2,2.5,A,D
61,2013-09-28,Almeria,33800000.0,Barcelona,620350000.0,13.0,7.0,1.18,13.5,7.0,1.18,13.0,7.0,1.17,15.0,8.0,1.18,15.0,7.0,1.17,A,A
62,2013-09-28,Real Madrid,606600000.0,Ath Madrid,262100000.0,1.62,3.75,5.5,1.62,4.2,4.75,1.6,3.8,5.2,1.73,4.1,4.8,1.75,3.4,5.0,A,A
63,2013-09-28,Sociedad,116100000.0,Sevilla,147100000.0,2.2,3.4,3.2,2.15,3.4,3.3,2.0,3.45,3.45,2.25,3.5,3.3,2.25,3.2,3.2,A,D
64,2013-09-28,Valencia,180650000.0,Vallecano,43850000.0,1.29,5.25,10.0,1.34,4.75,9.25,1.3,5.0,9.0,1.33,5.75,9.5,1.36,4.5,9.0,H,H
65,2013-09-29,Betis,69000000.0,Villarreal,62800000.0,2.5,3.3,2.75,2.35,3.3,2.95,2.4,3.3,2.75,2.6,3.4,2.88,2.5,3.2,2.8,H,H
66,2013-09-29,Celta,56000000.0,Elche,53300000.0,1.91,3.4,4.0,1.87,3.3,4.4,1.85,3.45,4.0,1.95,3.5,4.3,1.95,3.2,4.2,D,A
67,2013-09-29,Espanol,55700000.0,Getafe,65100000.0,1.7,3.6,5.0,1.75,3.4,5.0,1.75,3.5,4.5,1.75,3.7,5.25,1.75,3.4,5.0,D,A
68,2013-09-29,Osasuna,44300000.0,Levante,45500000.0,2.05,3.3,3.6,2.05,3.25,3.7,2.0,3.3,3.6,2.2,3.3,3.75,2.15,3.1,3.6,D,A
69,2013-09-30,Granada,70750000.0,Ath Bilbao,115100000.0,2.75,3.3,2.5,2.65,3.3,2.6,2.5,3.3,2.65,2.88,3.3,2.62,2.7,3.1,2.7,D,H
70,2013-04-10,Malaga,64880000.0,Osasuna,44300000.0,1.53,4.0,6.0,1.57,3.8,6.0,1.57,3.8,5.5,1.57,4.2,6.5,1.57,3.6,6.5,A,A
71,2013-04-10,Villarreal,62800000.0,Granada,70750000.0,1.44,4.33,7.0,1.48,4.0,7.25,1.45,4.0,7.0,1.5,4.5,7.5,1.44,4.33,7.0,H,H
72,2013-05-10,Barcelona,620350000.0,Valladolid,40880000.0,1.09,10.0,21.0,1.1,9.0,21.0,1.11,8.0,19.0,1.11,10.5,31.0,1.12,9.0,26.0,D,H
73,2013-05-10,Elche,53300000.0,Espanol,55700000.0,2.5,3.3,2.75,2.5,3.2,2.85,2.4,3.3,2.75,2.62,3.25,3.0,2.5,3.2,2.9,H,H
74,2013-05-10,Levante,45500000.0,Real Madrid,606600000.0,9.0,5.0,1.33,8.25,5.0,1.34,7.6,4.8,1.35,10.0,5.5,1.33,10.0,5.0,1.36,D,A
75,2013-05-10,Vallecano,43850000.0,Sociedad,116100000.0,2.9,3.4,2.38,2.75,3.4,2.45,3.3,3.3,2.1,3.0,3.6,2.4,3.0,3.0,2.5,D,H
76,2013-06-10,Ath Bilbao,115100000.0,Valencia,180650000.0,2.1,3.5,3.3,2.05,3.3,3.7,2.2,3.3,3.1,2.1,3.6,3.6,2.2,3.3,3.3,A,D
77,2013-06-10,Ath Madrid,262100000.0,Celta,56000000.0,1.22,6.0,13.0,1.22,6.0,13.5,1.22,5.5,12.0,1.2,7.0,18.0,1.25,5.0,15.0,H,H
78,2013-06-10,Getafe,65100000.0,Betis,69000000.0,2.4,3.3,2.88,2.4,3.3,2.9,2.25,3.3,3.0,2.55,3.3,3.0,2.5,3.2,2.8,H,H
79,2013-06-10,Sevilla,147100000.0,Almeria,33800000.0,1.44,4.33,7.0,1.48,4.33,6.5,1.45,4.0,7.0,1.53,4.5,6.25,1.53,3.8,6.5,D,H
80,2013-10-19,Espanol,55700000.0,Ath Madrid,262100000.0,5.25,3.6,1.67,5.25,3.6,1.67,4.7,3.6,1.7,5.0,3.75,1.8,4.5,3.5,1.8,D,H
81,2013-10-19,Osasuna,44300000.0,Barcelona,620350000.0,12.0,6.0,1.22,12.5,6.0,1.22,11.0,6.0,1.22,13.0,6.5,1.25,10.0,6.0,1.25,D,D
82,2013-10-19,Real Madrid,606600000.0,Malaga,64880000.0,1.2,7.0,11.0,1.17,7.0,14.5,1.2,6.0,12.5,1.2,7.5,13.0,1.2,6.5,13.0,D,H
83,2013-10-19,Valencia,180650000.0,Sociedad,116100000.0,1.73,3.5,5.0,1.75,3.75,4.5,1.7,3.6,4.7,1.8,3.8,4.6,1.8,3.5,4.5,A,A
84,2013-10-20,Almeria,33800000.0,Vallecano,43850000.0,1.91,3.6,3.75,1.83,3.6,4.1,1.85,3.45,4.0,2.0,3.75,3.8,2.0,3.4,3.75,D,A
85,2013-10-20,Betis,69000000.0,Elche,53300000.0,1.73,3.5,5.0,1.72,3.5,5.0,1.7,3.6,4.7,1.8,3.7,5.0,1.8,3.5,4.5,A,A
86,2013-10-20,Granada,70750000.0,Getafe,65100000.0,2.1,3.4,3.4,2.05,3.3,3.7,2.2,3.3,3.1,2.2,3.3,3.8,2.2,3.4,3.2,D,A
87,2013-10-20,Valladolid,40880000.0,Sevilla,147100000.0,2.8,3.4,2.4,2.9,3.4,2.35,2.9,3.3,2.3,3.0,3.4,2.5,2.8,3.3,2.5,A,D
88,2013-10-21,Ath Bilbao,115100000.0,Villarreal,62800000.0,2.2,3.4,3.2,2.2,3.4,3.2,2.3,3.3,2.9,2.2,3.6,3.4,2.3,3.2,3.1,H,H
89,2013-10-21,Celta,56000000.0,Levante,45500000.0,2.05,3.4,3.5,2.05,3.25,3.7,2.15,3.3,3.2,2.05,3.5,4.0,2.15,3.3,3.4,D,A
90,2013-10-25,Vallecano,43850000.0,Valladolid,40880000.0,1.91,3.6,3.8,2.0,3.3,3.8,2.1,3.3,3.3,2.05,3.6,3.9,2.1,3.2,3.7,A,A
91,2013-10-26,Barcelona,620350000.0,Real Madrid,606600000.0,1.75,4.0,4.33,1.78,4.1,3.8,1.8,3.5,4.2,1.8330000000000002,4.0,4.333,1.83,3.4,4.5,H,H
92,2013-10-26,Elche,53300000.0,Granada,70750000.0,1.91,3.4,4.0,1.9,3.25,4.25,1.9,3.45,3.8,1.952,3.4,4.6,2.0,3.2,4.0,A,A
93,2013-10-26,Levante,45500000.0,Espanol,55700000.0,2.4,3.3,2.9,2.5,3.1,2.95,2.2,3.3,3.1,2.55,3.25,3.1,2.5,3.0,3.0,H,H
94,2013-10-26,Malaga,64880000.0,Celta,56000000.0,1.7,3.6,5.0,1.65,3.7,5.25,1.6,3.8,5.2,1.75,3.8,5.2,1.75,3.4,5.0,A,A
95,2013-10-27,Ath Madrid,262100000.0,Betis,69000000.0,1.25,5.5,12.0,1.25,5.5,11.5,1.27,5.2,10.0,1.286,6.0,13.0,1.3,5.0,11.0,H,H
96,2013-10-27,Sevilla,147100000.0,Osasuna,44300000.0,1.5,4.2,6.5,1.48,4.1,6.75,1.45,4.0,7.0,1.5,4.333,6.5,1.57,3.8,6.0,D,H
97,2013-10-27,Sociedad,116100000.0,Almeria,33800000.0,1.57,4.0,5.5,1.57,4.0,5.5,1.55,3.9,5.6,1.571,4.4,6.0,1.57,3.8,6.0,H,H
98,2013-10-27,Villarreal,62800000.0,Valencia,180650000.0,1.95,3.5,3.8,1.95,3.4,3.9,2.1,3.3,3.3,2.05,3.6,3.9,2.05,3.4,3.5,H,H
99,2013-10-28,Getafe,65100000.0,Ath Bilbao,115100000.0,2.63,3.2,2.7,2.65,3.2,2.7,2.5,3.3,2.65,2.7,3.4,2.75,2.7,3.1,2.7,A,A
100,2013-10-29,Celta,56000000.0,Barcelona,620350000.0,10.0,5.5,1.29,11.0,5.5,1.25,12.0,5.5,1.22,12.0,6.0,1.29,10.0,6.0,1.25,A,A
101,2013-10-29,Espanol,55700000.0,Malaga,64880000.0,1.91,3.3,4.2,1.9,3.4,4.0,2.0,3.3,3.6,1.95,3.5,4.4,1.95,3.25,4.2,D,D
102,2013-10-30,Osasuna,44300000.0,Vallecano,43850000.0,2.1,3.3,3.5,2.05,3.2,3.75,2.0,3.3,3.6,2.15,3.5,3.7,2.15,3.2,3.5,H,H
103,2013-10-30,Real Madrid,606600000.0,Sevilla,147100000.0,1.18,7.0,13.0,1.19,6.5,13.5,1.2,6.0,12.5,1.22,7.5,13.0,1.22,6.0,13.0,H,H
104,2013-10-30,Valencia,180650000.0,Almeria,33800000.0,1.4,4.5,8.0,1.4,4.6,7.5,1.37,4.6,7.5,1.45,4.8,7.5,1.44,4.33,7.0,H,A
105,2013-10-30,Valladolid,40880000.0,Sociedad,116100000.0,2.8,3.3,2.5,2.7,3.3,2.5,2.65,3.3,2.5,2.88,3.4,2.63,2.9,3.1,2.5,A,D
106,2013-10-31,Ath Bilbao,115100000.0,Elche,53300000.0,1.62,3.75,5.5,1.65,3.7,5.25,1.6,3.7,5.4,1.7,4.0,5.4,1.62,3.75,5.5,A,D
107,2013-10-31,Betis,69000000.0,Levante,45500000.0,1.8,3.5,4.5,1.78,3.5,4.4,1.8,3.5,4.2,1.85,3.6,4.8,1.91,3.4,4.0,D,D
108,2013-10-31,Granada,70750000.0,Ath Madrid,262100000.0,6.0,4.0,1.53,6.5,3.75,1.55,5.4,3.7,1.6,7.5,4.1,1.55,6.0,3.75,1.57,A,A
109,2013-10-31,Villarreal,62800000.0,Getafe,65100000.0,1.44,4.2,7.5,1.5,4.0,6.5,1.55,3.9,5.6,1.5,4.5,7.0,1.53,3.9,6.5,A,A
110,2013-01-11,Barcelona,620350000.0,Espanol,55700000.0,1.09,10.0,26.0,1.09,10.5,18.0,1.12,8.0,16.0,1.1,11.5,31.0,1.11,9.0,21.0,D,H
111,2013-02-11,Almeria,33800000.0,Valladolid,40880000.0,2.15,3.3,3.4,2.15,3.25,3.4,2.2,3.3,3.1,2.2,3.5,3.5,2.25,3.2,3.3,H,H
112,2013-02-11,Sevilla,147100000.0,Celta,56000000.0,1.5,4.33,6.0,1.5,4.2,6.25,1.45,4.0,7.0,1.55,4.4,6.5,1.6,3.6,6.0,D,A
113,2013-02-11,Sociedad,116100000.0,Osasuna,44300000.0,1.57,4.0,5.75,1.62,3.6,6.0,1.65,3.6,5.1,1.6,4.1,6.5,1.67,3.5,5.5,H,H
114,2013-02-11,Vallecano,43850000.0,Real Madrid,606600000.0,11.0,6.0,1.25,10.0,6.0,1.25,12.0,5.5,1.22,10.5,6.25,1.3,11.0,5.0,1.3,A,A
115,2013-03-11,Ath Madrid,262100000.0,Ath Bilbao,115100000.0,1.3,5.0,11.0,1.34,4.75,9.25,1.3,5.0,9.0,1.36,5.5,10.0,1.33,4.5,11.0,H,H
116,2013-03-11,Getafe,65100000.0,Valencia,180650000.0,2.6,3.2,2.75,2.55,3.25,2.75,2.6,3.2,2.6,2.7,3.4,2.75,2.62,3.1,2.8,A,A
117,2013-03-11,Levante,45500000.0,Granada,70750000.0,2.05,3.3,3.6,2.05,3.2,3.8,1.9,3.45,3.8,2.1,3.3,4.1,2.05,3.2,3.8,D,A
118,2013-03-11,Malaga,64880000.0,Betis,69000000.0,2.05,3.4,3.6,2.0,3.4,3.75,2.0,3.3,3.6,2.1,3.5,3.8,2.05,3.2,3.8,D,H
119,2013-04-11,Elche,53300000.0,Villarreal,62800000.0,3.3,3.3,2.2,3.3,3.25,2.2,3.3,3.3,2.1,3.5,3.4,2.25,3.3,3.2,2.25,D,A
120,2013-08-11,Granada,70750000.0,Malaga,64880000.0,2.3,3.2,3.2,2.25,3.25,3.2,2.2,3.3,3.1,2.3,3.3,3.5,2.3,3.2,3.2,D,H
121,2013-08-11,Osasuna,44300000.0,Almeria,33800000.0,2.05,3.4,3.5,2.1,3.3,3.5,2.1,3.3,3.3,2.15,3.4,3.75,2.15,3.25,3.5,A,A
122,2013-09-11,Ath Bilbao,115100000.0,Levante,45500000.0,1.5,4.1,6.5,1.55,3.8,6.25,1.6,3.7,5.4,1.57,4.1,7.0,1.57,4.0,5.5,A,H
123,2013-09-11,Celta,56000000.0,Vallecano,43850000.0,1.91,3.5,4.0,1.91,3.4,4.1,1.9,3.45,3.8,1.92,3.75,4.2,1.85,3.75,4.0,A,A
124,2013-09-11,Getafe,65100000.0,Elche,53300000.0,2.05,3.25,3.75,2.05,3.2,3.8,2.0,3.3,3.6,2.05,3.4,4.1,2.1,3.25,3.6,H,D
125,2013-09-11,Real Madrid,606600000.0,Sociedad,116100000.0,1.14,8.0,17.0,1.16,7.75,13.5,1.17,6.5,14.0,1.17,8.5,15.0,1.17,8.0,13.0,H,H
126,2013-10-11,Betis,69000000.0,Barcelona,620350000.0,11.0,6.0,1.25,11.5,6.0,1.23,9.0,6.0,1.25,12.0,6.5,1.29,10.0,5.5,1.29,A,A
127,2013-10-11,Espanol,55700000.0,Sevilla,147100000.0,2.38,3.25,3.0,2.35,3.25,3.0,2.3,3.3,2.9,2.45,3.4,3.1,2.38,3.4,2.9,A,A
128,2013-10-11,Valencia,180650000.0,Valladolid,40880000.0,1.53,4.0,6.0,1.55,4.1,5.75,1.5,4.0,6.1,1.57,4.33,6.25,1.55,4.0,6.0,D,D
129,2013-10-11,Villarreal,62800000.0,Ath Madrid,262100000.0,3.4,3.4,2.1,3.75,3.4,2.0,3.5,3.4,2.0,3.75,3.4,2.15,3.5,3.25,2.15,A,D
130,2013-11-22,Valladolid,40880000.0,Osasuna,44300000.0,2.0,3.4,3.75,1.95,3.3,4.0,2.05,3.3,3.5,2.05,3.4,4.1,2.05,3.25,3.8,D,A
131,2013-11-23,Almeria,33800000.0,Real Madrid,606600000.0,9.5,5.5,1.29,9.5,6.0,1.26,10.3,5.5,1.25,9.5,5.75,1.3,9.0,5.0,1.33,A,A
132,2013-11-23,Ath Madrid,262100000.0,Getafe,65100000.0,1.22,5.75,13.0,1.26,5.25,12.5,1.3,5.0,9.0,1.25,6.25,15.0,1.29,5.0,11.0,H,H
133,2013-11-23,Barcelona,620350000.0,Granada,70750000.0,1.13,8.5,17.0,1.14,7.75,16.0,1.1,8.0,20.0,1.14,9.0,26.0,1.17,6.5,21.0,H,H
134,2013-11-23,Sociedad,116100000.0,Celta,56000000.0,1.67,3.6,5.25,1.67,3.75,5.0,1.7,3.6,4.7,1.75,3.8,5.0,1.73,3.5,5.0,A,H
135,2013-11-24,Elche,53300000.0,Valencia,180650000.0,2.75,3.3,2.5,2.85,3.2,2.5,2.75,3.3,2.4,3.1,3.3,2.5,3.0,3.0,2.5,D,H
136,2013-11-24,Levante,45500000.0,Villarreal,62800000.0,3.5,3.3,2.1,3.6,3.3,2.05,3.1,3.3,2.2,3.9,3.4,2.1,3.4,3.2,2.2,A,A
137,2013-11-24,Sevilla,147100000.0,Betis,69000000.0,1.67,3.75,5.0,1.7,3.8,4.75,1.7,3.7,4.5,1.75,4.1,4.8,1.75,3.4,5.0,H,H
138,2013-11-24,Vallecano,43850000.0,Espanol,55700000.0,2.4,3.3,2.88,2.45,3.1,3.0,2.3,3.3,2.9,2.55,3.3,3.0,2.5,3.0,3.0,A,A
139,2013-11-25,Malaga,64880000.0,Ath Bilbao,115100000.0,2.6,3.25,2.7,2.45,3.4,2.75,2.45,3.3,2.7,2.5,3.4,2.75,2.62,3.2,2.7,H,A
140,2013-11-29,Getafe,65100000.0,Levante,45500000.0,1.83,3.4,4.5,1.85,3.4,4.33,1.85,3.45,4.0,1.95,3.6,4.3,1.91,3.3,4.33,D,H
141,2013-11-29,Villarreal,62800000.0,Malaga,64880000.0,1.44,4.33,7.0,1.45,4.1,7.5,1.55,3.9,5.6,1.5,4.4,7.5,1.5,4.0,7.0,H,D
142,2013-11-30,Celta,56000000.0,Almeria,33800000.0,1.91,3.4,4.0,1.9,3.4,4.1,2.05,3.3,3.5,1.95,3.5,4.33,1.95,3.3,4.0,D,H
143,2013-11-30,Elche,53300000.0,Ath Madrid,262100000.0,7.0,4.0,1.5,7.25,3.9,1.5,5.5,3.8,1.57,8.0,4.2,1.5,7.0,3.75,1.53,D,A
144,2013-11-30,Espanol,55700000.0,Sociedad,116100000.0,2.2,3.4,3.2,2.2,3.25,3.3,2.2,3.3,3.1,2.25,3.4,3.5,2.3,3.1,3.3,H,A
145,2013-11-30,Real Madrid,606600000.0,Valladolid,40880000.0,1.13,8.5,17.0,1.13,8.0,17.5,1.1,8.0,20.0,1.15,9.5,19.0,1.14,7.0,21.0,H,H
146,2013-01-12,Ath Bilbao,115100000.0,Barcelona,620350000.0,5.0,4.2,1.6,5.5,4.1,1.57,6.1,4.0,1.5,5.25,4.2,1.67,5.5,3.5,1.67,D,H
147,2013-01-12,Betis,69000000.0,Vallecano,43850000.0,1.91,3.4,4.0,1.95,3.3,4.0,1.9,3.45,3.8,2.0,3.6,4.0,1.95,3.3,4.0,H,D
148,2013-01-12,Granada,70750000.0,Sevilla,147100000.0,2.8,3.25,2.5,2.85,3.2,2.5,2.55,3.4,2.55,3.0,3.3,2.55,2.9,3.0,2.62,A,A
149,2013-01-12,Valencia,180650000.0,Osasuna,44300000.0,1.4,4.5,8.0,1.45,4.2,7.25,1.5,4.0,6.1,1.45,4.5,8.5,1.5,4.0,7.0,H,H
150,2013-12-13,Levante,45500000.0,Elche,53300000.0,2.3,3.1,3.25,2.3,3.1,3.3,2.1,3.3,3.3,2.4,3.2,3.4,2.25,3.1,3.4,D,H
151,2013-12-14,Barcelona,620350000.0,Villarreal,62800000.0,1.29,5.5,11.0,1.3,5.25,9.25,1.25,6.0,9.0,1.3,6.0,9.5,1.29,5.5,10.0,H,H
152,2013-12-14,Malaga,64880000.0,Getafe,65100000.0,2.0,3.4,3.75,1.95,3.4,3.9,2.1,3.3,3.3,2.05,3.5,4.0,2.05,3.2,3.75,D,H
153,2013-12-14,Osasuna,44300000.0,Real Madrid,606600000.0,11.0,6.5,1.22,12.0,6.0,1.22,9.0,6.0,1.25,13.0,6.5,1.25,10.0,6.0,1.25,H,D
154,2013-12-14,Vallecano,43850000.0,Granada,70750000.0,2.05,3.3,3.6,1.95,3.3,4.0,2.0,3.3,3.6,2.05,3.5,3.9,2.1,3.2,3.6,A,A
155,2013-12-15,Almeria,33800000.0,Espanol,55700000.0,2.7,3.2,2.63,2.6,3.25,2.65,2.4,3.3,2.75,2.8,3.2,2.75,2.5,3.1,2.9,D,D
156,2013-12-15,Ath Madrid,262100000.0,Valencia,180650000.0,1.33,4.75,10.0,1.36,4.5,9.0,1.4,4.6,6.8,1.36,5.2,10.0,1.4,4.0,10.0,D,H
157,2013-12-15,Sevilla,147100000.0,Ath Bilbao,115100000.0,1.95,3.5,3.75,2.0,3.6,3.5,2.2,3.3,3.1,2.0,3.7,3.9,2.1,3.2,3.6,D,D
158,2013-12-15,Sociedad,116100000.0,Betis,69000000.0,1.73,3.6,4.75,1.65,3.8,5.0,1.65,3.6,5.1,1.75,4.0,4.8,1.8,3.5,4.5,D,H
159,2013-12-16,Valladolid,40880000.0,Celta,56000000.0,2.38,3.25,3.0,2.3,3.3,3.1,2.2,3.3,3.1,2.45,3.3,3.12,2.5,3.1,2.9,D,H
160,2013-12-20,Elche,53300000.0,Malaga,64880000.0,2.3,3.2,3.2,2.45,3.1,3.0,2.3,3.3,2.9,2.5,3.25,3.12,2.3,3.1,3.2,A,A
161,2013-12-21,Ath Madrid,262100000.0,Levante,45500000.0,1.14,7.5,17.0,1.15,7.25,17.5,1.17,7.0,12.5,1.14,8.0,21.0,1.17,6.5,17.0,D,H
162,2013-12-21,Betis,69000000.0,Almeria,33800000.0,1.73,3.75,4.5,1.75,3.6,4.6,1.8,3.5,4.2,1.73,3.9,5.25,1.75,3.5,4.8,A,A
163,2013-12-21,Granada,70750000.0,Sociedad,116100000.0,2.4,3.3,2.88,2.45,3.3,2.85,2.5,3.3,2.65,2.62,3.3,2.9,2.7,3.1,2.7,A,A
164,2013-12-21,Villarreal,62800000.0,Sevilla,147100000.0,1.85,3.6,4.0,1.83,3.6,4.2,1.85,3.45,4.0,1.85,3.75,4.6,1.91,3.4,4.0,A,A
165,2013-12-22,Ath Bilbao,115100000.0,Vallecano,43850000.0,1.44,4.33,7.0,1.45,4.33,7.0,1.42,4.2,7.3,1.5,4.6,7.0,1.5,4.0,7.0,H,H
166,2013-12-22,Celta,56000000.0,Osasuna,44300000.0,1.8,3.5,4.5,1.8,3.5,4.5,1.85,3.45,4.0,1.87,3.6,4.6,1.91,3.4,4.0,D,D
167,2013-12-22,Espanol,55700000.0,Valladolid,40880000.0,1.8,3.4,4.75,1.75,3.4,5.0,1.8,3.5,4.2,1.8,3.7,5.2,1.8,3.2,5.0,H,H
168,2013-12-22,Getafe,65100000.0,Barcelona,620350000.0,7.0,4.75,1.4,7.25,4.5,1.42,7.2,5.0,1.35,8.0,5.0,1.44,7.0,4.33,1.44,A,A
169,2013-12-22,Valencia,180650000.0,Real Madrid,606600000.0,5.5,4.0,1.57,5.5,4.25,1.55,5.2,4.0,1.57,5.25,4.4,1.65,5.5,3.75,1.62,A,A
170,2014-04-01,Almeria,33800000.0,Granada,70750000.0,2.4,3.2,3.0,2.3,3.25,3.1,2.3,3.3,2.9,2.45,3.25,3.25,2.5,3.2,2.8,H,H
